Date,Bitcoin Price Percentage Change (%),Bitcoin Price (USD)
2020-11-17,5.661643906098745,17660.9
2020-11-18,0.8035830563561214,17802.82
2020-11-19,0.009099681960492672,17804.44
2020-11-20,5.046100860234865,18702.87
2020-11-21,0.03887103957841998,18710.14
2020-11-22,-1.2434968418194619,18477.48
2020-11-23,-0.46689267151148556,18391.21
2020-11-24,4.316518597743165,19185.07
2020-11-25,-2.4963161458363103,18706.15
2020-11-26,-8.19596763631213,17173.0
2020-11-27,-0.09322774122167587,17156.99
2020-11-28,3.271611162564049,17718.3
2020-11-29,2.936060457267352,18238.52
2020-11-30,8.161188517489355,19727.0
2020-12-01,-4.884929284736662,18763.35
2020-12-02,2.570223334319309,19245.61
2020-12-03,0.9584523431577338,19430.07
2020-12-04,-3.79694977938834,18692.32
2020-12-05,2.4849777876689463,19156.82
2020-12-06,1.2541747534298597,19397.08
2020-12-07,-1.0011816211512286,19202.88
2020-12-08,-4.640553916912476,18311.76
2020-12-09,1.3010764667077335,18550.01
2020-12-10,-1.4189210679670747,18286.8
2020-12-11,-1.3050943850208887,18048.14
2020-12-12,4.311912474083209,18826.36
2020-12-13,1.6289925402467618,19133.04
2020-12-14,0.8121553083043751,19288.43
2020-12-15,0.8445995863841683,19451.34
2020-12-16,9.939109593477884,21384.63
2020-12-17,6.760509767996917,22830.34
2020-12-18,1.4845157803168865,23169.26
2020-12-19,2.7866664710051228,23814.91
2020-12-20,-1.525220964513406,23451.68
2020-12-21,-2.8757854447954343,22777.26
2020-12-22,4.66574996290161,23839.99
2020-12-23,-2.6989105280665044,23196.57
2020-12-24,2.342760158075089,23740.01
2020-12-25,4.197175991080037,24736.42
2020-12-26,7.2067016973353475,26519.1
2020-12-27,-0.750553374737443,26320.06
2020-12-28,2.751057558379419,27044.14
2020-12-29,1.3448754517614505,27407.85
2020-12-30,5.57033842494031,28934.56
2020-12-31,0.31937586056259315,29026.97
2021-01-01,1.2544195966716436,29391.09
2021-01-02,9.709200985740916,32244.73
2021-01-03,2.758187151822946,33134.1
2021-01-04,-3.0385313015895927,32127.31
2021-01-05,6.2374347556642675,34131.23
2021-01-06,8.34596350614963,36979.81
2021-01-07,7.013502773540487,39573.39
2021-01-08,2.7627908551680855,40666.72
2021-01-09,-0.7879169994531112,40346.3
2021-01-10,-5.215546406981572,38242.02
2021-01-11,-7.2373530477731025,35474.31
2021-01-12,-4.2449874289309575,33968.43
2021-01-13,10.457445339687478,37520.66
2021-01-14,4.398803219346352,39171.12
2021-01-15,-5.878642224169242,36868.39
2021-01-16,-2.7094212684633048,35869.47
2021-01-17,0.17195682010355962,35931.15
2021-01-18,2.3233879238488044,36765.97
2021-01-19,-2.972694586869331,35673.03
2021-01-20,-0.2875842057711288,35570.44
2021-01-21,-13.840649708015992,30647.26
2021-01-22,7.303262999693949,32885.51
2021-01-23,-2.6278442998147216,32021.33
2021-01-24,0.7141489750737919,32250.01
2021-01-25,-0.8403408247005145,31979.0
2021-01-26,1.8787954595203094,32579.82
2021-01-27,-6.22397545474468,30552.06
2021-01-28,9.5991563253018,33484.8
2021-01-29,2.524548451834852,34330.14
2021-01-30,-0.2938817027836164,34229.25
2021-01-31,-3.3689315424673447,33076.09
2021-02-01,1.1534313759576844,33457.6
2021-02-02,6.137529290803887,35511.07
2021-02-03,6.359538025748038,37769.41
2021-02-04,-1.8494861317664237,37070.87
2021-02-05,3.5229548160051216,38376.86
2021-02-06,1.6120651871987344,38995.52
2021-02-07,-0.2738263267165019,38888.74
2021-02-08,20.02044807828694,46674.44
2021-02-09,-0.16925752081867507,46595.44
2021-02-10,-3.6659166648066877,44887.29
2021-02-11,7.204066006212447,48121.0
2021-02-12,-1.2402485401384005,47524.18
2021-02-13,-0.5259427937525636,47274.23
2021-02-14,3.022851985109009,48703.26
2021-02-15,-1.6249220278067615,47911.87
2021-02-16,2.8079889179862954,49257.23
2021-02-17,6.1160767668015295,52269.84
2021-02-18,-1.1970191605713603,51644.16
2021-02-19,8.491473188836837,56029.51
2021-02-20,-0.12397038631963607,55960.05
2021-02-21,2.8206193525559717,57538.47
2021-02-22,-5.923237096850158,54130.33
2021-02-23,-9.52926021326676,48972.11
2021-02-24,1.67009344706609,49789.99
2021-02-25,-5.748665545022192,46927.73
2021-02-26,-1.2094341661103252,46360.17
2021-02-27,-0.8339270541932884,45973.56
2021-02-28,-1.3513636968727174,45352.29
2021-03-01,9.481108892186043,49652.19
2021-03-02,-2.5859282339812224,48368.22
2021-03-03,3.7141122828170996,50164.67
2021-03-04,-3.662497929319577,48327.39
2021-03-05,1.201596030739498,48908.09
2021-03-06,0.16103675281533594,48986.85
2021-03-07,3.8203926155692765,50858.34
2021-03-08,3.174012364540408,52472.59
2021-03-09,4.81660996722289,54999.99
2021-03-10,1.9023276186050195,56046.27
2021-03-11,3.3271616469749015,57911.02
2021-03-12,-1.2711397588921718,57174.89
2021-03-13,6.917949470475591,61130.22
2021-03-14,-3.169038161485429,59192.98
2021-03-15,-6.356817987538388,55430.19
2021-03-16,3.0602998113482824,57126.52
2021-03-17,3.6667908354998806,59221.23
2021-03-18,-2.800971881198692,57562.46
2021-03-19,0.7623544928413445,58001.29
2021-03-20,0.0857222313503737,58051.01
2021-03-21,-1.1179478186512226,57402.03
2021-03-22,-5.525623396942582,54230.21
2021-03-23,0.07117803895651251,54268.81
2021-03-24,-3.63774330043352,52294.65
2021-03-25,-1.7371757914050565,51386.2
2021-03-26,7.643900502469542,55314.11
2021-03-27,1.117382165237766,55932.18
2021-03-28,-0.19772159783509918,55821.59
2021-03-29,3.2409144920451114,57630.72
2021-03-30,2.0289179104477593,58800.0
2021-03-31,0.06413265306122301,58837.71
2021-04-01,-0.11705078256785083,58768.84
2021-04-02,0.4266036219193818,59019.55
2021-04-03,-3.8776134348703146,56731.0
2021-04-04,2.706439160247483,58266.39
2021-04-05,1.6023131002281084,59200.0
2021-04-06,-1.996097972972977,58018.31
2021-04-07,-3.544053592736495,55962.11
2021-04-08,3.8357024065032586,58108.65
2021-04-09,0.0300987890787309,58126.14
2021-04-10,3.2914795305520017,60039.35
2021-04-11,0.15659729827189015,60133.37
2021-04-12,-0.383031917220009,59903.04
2021-04-13,6.273304326458226,63660.94
2021-04-14,-0.5930009830203608,63283.43
2021-04-15,0.10034222228472761,63346.93
2021-04-16,-2.9375535641585135,61486.08
2021-04-17,-2.0927500988841703,60199.33
2021-04-18,-6.392313668607283,56351.2
2021-04-19,-0.9827829753403614,55797.39
2021-04-20,1.285920362941711,56514.9
2021-04-21,-4.59245260984271,53919.48
2021-04-22,-4.202952253990592,51653.27
2021-04-23,-0.8161729160612572,51231.69
2021-04-24,-2.07721041410112,50167.5
2021-04-25,-1.784900583046798,49272.06
2021-04-26,9.5341051297632,53969.71
2021-04-27,2.132863044844967,55120.81
2021-04-28,-0.2842846467604469,54964.11
2021-04-29,-2.5493726724584427,53562.87
2021-04-30,7.612176121257123,57640.17
2021-05-01,0.3968933471223351,57868.94
2021-05-02,-2.1381072471692115,56631.64
2021-05-03,1.0270760302897841,57213.29
2021-05-04,-7.139267816970499,53128.68
2021-05-05,8.261695942756345,57518.01
2021-05-06,-1.7946378882023304,56485.77
2021-05-07,1.572272096140321,57373.88
2021-05-08,2.912980610689047,59045.17
2021-05-09,-1.0751599157052165,58410.34
2021-05-10,-4.234815274144954,55936.77
2021-05-11,1.3984182497487847,56719.0
2021-05-12,-13.44069888397186,49095.57
2021-05-13,1.099651149788051,49635.45
2021-05-14,0.5811773641621083,49923.92
2021-05-15,-5.887318143286826,46984.74
2021-05-16,-0.9820848215824974,46523.31
2021-05-17,-5.920838392625116,43768.74
2021-05-18,-1.7796719759353252,42989.8
2021-05-19,-13.382686125546064,37236.61
2021-05-20,9.434720292744151,40749.78
2021-05-21,-8.159013373814531,37425.0
2021-05-22,-0.11131596526387037,37383.34
2021-05-23,-6.569610955040388,34927.4
2021-05-24,10.873010873984311,38725.06
2021-05-25,-0.9168739828937584,38370.0
2021-05-26,2.1980974719833295,39213.41
2021-05-27,-2.155487115249618,38368.17
2021-05-28,-6.771680796868859,35770.0
2021-05-29,-3.2103997763488974,34621.64
2021-05-30,2.6677823465323924,35545.27
2021-05-31,4.525046511111049,37153.71
2021-06-01,-1.047351664207955,36764.58
2021-06-02,2.00404846186193,37501.36
2021-06-03,4.569780935944713,39215.09
2021-06-04,-5.915095439026134,36895.48
2021-06-05,-3.606078576562774,35565.0
2021-06-06,0.867200899760996,35873.42
2021-06-07,-5.734970348519884,33816.09
2021-06-08,-1.1350513912164135,33432.26
2021-06-09,11.739439690885375,37357.02
2021-06-10,-1.7118870830703168,36717.51
2021-06-11,1.5377949103847166,37282.15
2021-06-12,-4.486034201353725,35609.66
2021-06-13,9.863531412543662,39122.03
2021-06-14,3.5143626238209,40496.92
2021-06-15,-0.9951127147447213,40093.93
2021-06-16,-4.2388710710075035,38394.4
2021-06-17,-0.9552695184714544,38027.63
2021-06-18,-5.917381651183621,35777.39
2021-06-19,-0.7802413759080846,35498.24
2021-06-20,0.19037563552447037,35565.82
2021-06-21,-10.90690443802505,31686.69
2021-06-22,2.59279211555388,32508.26
2021-06-23,3.630123543985437,33688.35
2021-06-24,2.9891342259267613,34695.34
2021-06-25,-8.619226674245008,31704.87
2021-06-26,1.7696965797368094,32265.95
2021-06-27,7.224457981246475,34596.99
2021-06-28,-0.15952254805980248,34541.8
2021-06-29,4.01528003751975,35928.75
2021-06-30,-2.596583515986496,34995.83
2021-07-01,-4.16432472097391,33538.49
2021-07-02,0.8766047606794463,33832.49
2021-07-03,2.3688472234825233,34633.93
2021-07-04,1.4233729755762663,35126.9
2021-07-05,-4.138366892609369,33673.22
2021-07-06,1.5462732699753698,34193.9
2021-07-07,-1.1782803365512604,33791.0
2021-07-08,-2.701222218934026,32878.23
2021-07-09,2.7028218976508143,33766.87
2021-07-10,-0.6505785108302911,33547.19
2021-07-11,2.0538829034562855,34236.21
2021-07-12,-3.3279092516373705,33096.86
2021-07-13,-0.991997428154815,32768.54
2021-07-14,0.1484350538656877,32817.18
2021-07-15,-2.8219670306833193,31891.09
2021-07-16,-1.5123659931347637,31408.78
2021-07-17,0.30246319659662046,31503.78
2021-07-18,0.7911431580591332,31753.02
2021-07-19,-2.8442019058344656,30849.9
2021-07-20,-3.440173225845143,29788.61
2021-07-21,7.712444454440809,32086.04
2021-07-22,0.753941589551094,32327.95
2021-07-23,4.244160239050108,33700.0
2021-07-24,1.707507418397627,34275.43
2021-07-25,3.1892816516087454,35368.57
2021-07-26,5.3735562393390595,37269.12
2021-07-27,5.668768138340795,39381.82
2021-07-28,1.6498475692591097,40031.56
2021-07-29,-0.01653695234458848,40024.94
2021-07-30,5.406653951261376,42188.95
2021-07-31,-1.6983831074250457,41472.42
2021-08-01,-3.992195295090077,39816.76
2021-08-02,-1.6828842929459846,39146.69
2021-08-03,-2.399743120044135,38207.27
2021-08-04,3.9854457018258653,39730.0
2021-08-05,2.9291467404983638,40893.75
2021-08-06,4.7293535075653415,42827.76
2021-08-07,3.8785824894881276,44488.87
2021-08-08,-1.2488741566149029,43933.26
2021-08-09,5.178855382004426,46208.5
2021-08-10,-1.390956209355417,45565.76
2021-08-11,-0.18173733961642458,45482.95
2021-08-12,-2.2614628118888387,44454.37
2021-08-13,7.448176635952778,47765.41
2021-08-14,-1.320620926314676,47134.61
2021-08-15,-0.09464382966147504,47090.0
2021-08-16,-2.461860267572735,45930.71
2021-08-17,-2.6391928189222353,44718.51
2021-08-18,0.03732235264545945,44735.2
2021-08-19,4.474194817503892,46736.74
2021-08-20,5.59356514810404,49350.99
2021-08-21,-0.9200220704792363,48896.95
2021-08-22,0.8825090317494325,49328.47
2021-08-23,0.2760880278670762,49464.66
2021-08-24,-3.425192854858402,47770.4
2021-08-25,2.5426833352871263,48985.05
2021-08-26,-4.5206649783964785,46770.6
2021-08-27,4.94207899834512,49082.04
2021-08-28,-0.24169737036194378,48963.41
2021-08-29,-0.393416226525082,48770.78
2021-08-30,-3.786324516442008,46924.16
2021-08-31,0.3016995935569219,47065.73
2021-09-01,3.874283900409064,48889.19
2021-09-02,0.7857360696710243,49273.33
2021-09-03,1.311013483359042,49919.31
2021-09-04,0.059616208637503276,49949.07
2021-09-05,3.6711194022231095,51782.76
2021-09-06,1.7543290469646557,52691.2
2021-09-07,-10.907665796186077,46943.82
2021-09-08,-1.9626438581265788,46022.48
2021-09-09,0.8519749478950255,46414.58
2021-09-10,-3.2680032868982156,44897.75
2021-09-11,0.5116737475708765,45127.48
2021-09-12,1.9559035869053492,46010.13
2021-09-13,-2.2627843042390894,44969.02
2021-09-14,4.730945882298539,47096.48
2021-09-15,2.145022303153008,48106.71
2021-09-16,-0.6943106273532362,47772.7
2021-09-17,-0.9103525653772849,47337.8
2021-09-18,2.032709589376773,48300.04
2021-09-19,-2.131033431856373,47270.75
2021-09-20,-9.053399829704418,42991.14
2021-09-21,-5.431374929811124,40656.13
2021-09-22,7.103381458097462,43544.09
2021-09-23,3.0971367182090677,44892.71
2021-09-24,-4.624492484414502,42816.65
2021-09-25,-0.3138732245516625,42682.26
2021-09-26,1.0772156863296338,43142.04
2021-09-27,-2.149921515069765,42214.52
2021-09-28,-2.8623563645873378,41006.19
2021-09-29,1.2590782025835503,41522.49
2021-09-30,5.566959014259504,43834.03
2021-10-01,9.835531891546358,48145.34
2021-10-02,-0.939841737538873,47692.85
2021-10-03,1.021075486157785,48179.83
2021-10-04,2.2184594673746223,49248.68
2021-10-05,4.453033055911342,51441.74
2021-10-06,7.458729039880847,55278.64
2021-10-07,-2.5939494893506816,53844.74
2021-10-08,0.25716532385522,53983.21
2021-10-09,1.7933168479606971,54951.3
2021-10-10,-0.5386587760435149,54655.3
2021-10-11,5.095114289007653,57440.05
2021-10-12,-2.473465813487283,56019.29
2021-10-13,2.4157749946491567,57372.59
2021-10-14,-0.07930616344843418,57327.09
2021-10-15,7.597437790754784,61682.48
2021-10-16,-1.2996072790847655,60880.85
2021-10-17,1.0843475411397896,61541.01
2021-10-18,0.8058691269447723,62036.95
2021-10-19,3.7341938957347223,64353.53
2021-10-20,2.56651033750596,66005.17
2021-10-21,-5.837542725819814,62152.09
2021-10-22,-2.381802446225053,60671.75
2021-10-23,1.0488242056640802,61308.09
2021-10-24,-0.6829115048274919,60889.41
2021-10-25,3.6351477210897563,63102.83
2021-10-26,-4.376380583881899,60341.21
2021-10-27,-3.022146887674275,58517.61
2021-10-28,3.5203249073227734,60577.62
2021-10-29,2.8703339616181665,62316.4
2021-10-30,-0.4068270952750866,62062.88
2021-10-31,-1.1753080101986895,61333.45
2021-11-01,-0.6251890281730396,60950.0
2021-11-02,3.9494667760459343,63357.2
2021-11-03,-0.6515439444924896,62944.4
2021-11-04,-2.2959310121313465,61499.24
2021-11-05,-0.8117661291424024,61000.01
2021-11-06,0.88408182228167,61539.3
2021-11-07,3.078293058257082,63433.66
2021-11-08,6.426241210108315,67510.06
2021-11-09,-0.8029618104324034,66967.98
2021-11-10,-3.0927019151540716,64896.86
2021-11-11,-0.15897533409166215,64793.69
2021-11-12,-0.9803115087287053,64158.51
2021-11-13,0.5050460180574624,64482.54
2021-11-14,1.9098348173009345,65714.05
2021-11-15,-3.457966751402482,63441.68
2021-11-16,-5.192737645030839,60147.32
2021-11-17,0.2775851027111418,60314.28
2021-11-18,-5.466201370554372,57017.38
2021-11-19,2.0528302072105054,58187.85
2021-11-20,2.721977182521782,59771.71
2021-11-21,-1.721232335497843,58742.9
2021-11-22,-4.235967240296277,56254.57
2021-11-23,2.3916634684079856,57599.99
2021-11-24,-0.5985244094660434,57255.24
2021-11-25,3.086529721995759,59022.44
2021-11-26,-8.78149056528331,53839.39
2021-11-27,1.5351956996541025,54665.93
2021-11-28,5.132886241942654,57471.87
2021-11-29,0.6202338639755399,57828.33
2021-11-30,-1.6408220676613012,56879.47
2021-12-01,0.6135781504293201,57228.47
2021-12-02,-1.1570814316720337,56566.29
2021-12-03,-5.09902629286807,53681.96
2021-12-04,-8.097617896216903,49335.0
2021-12-05,0.35828519306780593,49511.76
2021-12-06,2.175543749606157,50588.91
2021-12-07,0.17233025973477786,50676.09
2021-12-08,-0.2853022007025295,50531.51
2021-12-09,-5.724032390878488,47639.07
2021-12-10,-0.7779119113786154,47268.48
2021-12-11,4.578061321201773,49432.46
2021-12-12,1.2803934904311869,50065.39
2021-12-13,-6.842111886075389,46639.86
2021-12-14,3.6520263997361977,48343.16
2021-12-15,1.122826890091582,48885.97
2021-12-16,-2.619340477441683,47605.48
2021-12-17,-2.8680101534529254,46240.15
2021-12-18,1.239139578915717,46813.13
2021-12-19,-0.2763327297277507,46683.77
2021-12-20,0.5996516562394218,46963.71
2021-12-21,4.238932571553657,48954.47
2021-12-22,-0.6281959543224527,48646.94
2021-12-23,4.509060590450287,50840.46
2021-12-24,-0.048701368949065446,50815.7
2021-12-25,-0.8277559887987322,50395.07
2021-12-26,0.8863168559940555,50841.73
2021-12-27,-0.3510305412502705,50663.26
2021-12-28,-6.057071732059877,47594.55
2021-12-29,-2.260237779325574,46518.8
2021-12-30,1.2447655571510778,47097.85
2021-12-31,-1.811590125663913,46244.63
2022-01-01,3.2527019893985627,47748.83
2022-01-02,-1.0268523857024454,47258.52
2022-01-03,-1.5632313496063668,46519.76
2022-01-04,-1.3550370853160045,45889.4
2022-01-05,-5.3749885594494655,43422.85
2022-01-06,-0.6667457341008175,43133.33
2022-01-07,-3.4246602337449907,41656.16
2022-01-08,0.027174852410783205,41667.48
2022-01-09,0.4111119750942357,41838.78
2022-01-10,0.08052338046186416,41872.47
2022-01-11,2.1464461016987935,42771.24
2022-01-12,2.6022392617095087,43884.25
2022-01-13,-2.8862519013085572,42617.64
2022-01-14,1.2695212592719842,43158.68
2022-01-15,-0.17688214746142325,43082.34
2022-01-16,0.12842849297415543,43137.67
2022-01-17,-1.975535535414864,42285.47
2022-01-18,0.2983057773745909,42411.61
2022-01-19,-1.6224802595327141,41723.49
2022-01-20,-2.462090299732829,40696.22
2022-01-21,-10.278423892931581,36513.29
2022-01-22,-3.848270040853611,35108.16
2022-01-23,3.2040414536107766,36233.04
2022-01-24,1.1328058589618677,36643.49
2022-01-25,0.9091655843916654,36976.64
2022-01-26,-0.3725054520908281,36838.9
2022-01-27,0.8164738903713162,37139.68
2022-01-28,1.4489085527931382,37677.8
2022-01-29,1.2973687423363351,38166.62
2022-01-30,-0.6498348556932839,37918.6
2022-01-31,1.3494696534154857,38430.3
2022-02-01,0.8191713309549955,38745.11
2022-02-02,-4.746740943566808,36905.98
2022-02-03,0.900477375211265,37238.31
2022-02-04,11.566260660056813,41545.39
2022-02-05,-0.23562181026583073,41447.5
2022-02-06,2.5311779962603307,42496.61
2022-02-07,3.2975571463229625,43897.96
2022-02-08,0.5686596825911668,44147.59
2022-02-09,0.5784007688755056,44402.94
2022-02-10,-2.084659259049066,43477.29
2022-02-11,-2.4972807642794663,42391.54
2022-02-12,-0.4106007944037836,42217.48
2022-02-13,-0.2845977542951437,42097.33
2022-02-14,1.128883945846437,42572.56
2022-02-15,4.456321160860436,44469.73
2022-02-16,-1.2874150573884797,43897.22
2022-02-17,-7.616427646215413,40553.82
2022-02-18,-1.3826317718034926,39993.11
2022-02-19,0.2402163772709842,40089.18
2022-02-20,-4.147702696837398,38426.4
2022-02-21,-3.515812045885121,37075.4
2022-02-22,3.199048425640715,38261.46
2022-02-23,-2.7088877423914277,37225.0
2022-02-24,3.0694694425789133,38367.61
2022-02-25,2.2028737260413203,39212.8
2022-02-26,-0.19021850008161564,39138.21
2022-02-27,-3.674695393580849,37700.0
2022-02-28,14.60482758620689,43206.02
2022-03-01,2.7916943055620496,44412.2
2022-03-02,-1.2371600596232502,43862.75
2022-03-03,-3.2618793851274717,42432.0
2022-03-04,-7.603294683257926,39205.77
2022-03-05,0.47217539663167596,39390.89
2022-03-06,-2.434014565296694,38432.11
2022-03-07,-1.1121429450529732,38004.69
2022-03-08,1.893240018534546,38724.21
2022-03-09,8.42276704934717,41985.86
2022-03-10,-6.028196159373651,39454.87
2022-03-11,-1.987359228404505,38670.76
2022-03-12,0.2514044202906826,38767.98
2022-03-13,-2.5480822059854646,37780.14
2022-03-14,4.935767839928592,39644.88
2022-03-15,-0.7151490936534474,39361.36
2022-03-16,4.442148340402867,41109.85
2022-03-17,-0.3546108779282796,40964.07
2022-03-18,2.055362174705783,41806.03
2022-03-19,0.9891396049804397,42219.55
2022-03-20,-2.2464000682148564,41271.13
2022-03-21,-0.6327667791019878,41009.98
2022-03-22,3.291637791581449,42359.88
2022-03-23,1.3701644102863404,42940.28
2022-03-24,2.420105318363095,43979.48
2022-03-25,0.8541028679738762,44355.11
2022-03-26,0.43582351616307047,44548.42
2022-03-27,5.098632005355073,46819.78
2022-03-28,0.7935321353496296,47191.31
2022-03-29,0.507360359354297,47430.74
2022-03-30,-0.8600329659625767,47022.82
2022-03-31,-3.289870747862417,45475.83
2022-04-01,1.6417512335673665,46222.43
2022-04-02,-0.7593066829242884,45871.46
2022-04-03,1.060768503989199,46358.05
2022-04-04,0.4548077410503602,46568.89
2022-04-05,-2.404266023948605,45449.25
2022-04-06,-4.935637001710697,43206.04
2022-04-07,0.5231675941604481,43432.08
